imdb_title_id,ordering,imdb_name_id,category,job,characters
tt0005529,4,nm0929066,actor,,"[""Prof. Wilken, elephant trainer (US version) (?)""]"
tt0005529,5,nm0030170,cinematographer,,
tt0005529,6,nm5232469,production_designer,,
tt0005529,7,nm0423854,actress,,
tt0005529,8,nm0412274,actor,,
tt0005529,9,nm0772788,actor,,
tt0005529,10,nm0630927,actress,,
tt0005557,1,nm0064819,actor,,"[""Beppo Donnetti""]"
tt0005557,2,nm0930290,actress,,"[""Annette Ancello Donnetti""]"
tt0005557,3,nm0121706,actor,,"[""Trudo Ancello - Annette's Father""]"
tt0005557,4,nm0932381,actor,,"[""Corrigan - NYC Ward Boss""]"
tt0005557,5,nm0054977,director,,
tt0005557,6,nm0408436,writer,story,
tt0005557,7,nm0837989,writer,story,
tt0005557,8,nm0585605,actress,,
tt0005680,1,nm0656034,actor,,"[""Maciste""]"
tt0005680,2,nm1301557,actress,,"[""Ercole""]"
tt0005680,3,nm1268544,actress,,"[""Josefina""]"
tt0005680,4,nm0155078,actress,,"[""Madre di Josefina""]"
tt0005680,5,nm0096705,director,,
tt0005680,6,nm1441208,director,,
tt0005680,7,nm0047678,writer,scenario,
tt0005680,8,nm0665163,writer,screenplay,
tt0005680,9,nm0155079,actor,,"[""Il duca Alexis""]"
tt0005680,10,nm0544842,actress,,
tt0005719,1,nm0208659,actor,,"[""Silent Smith""]"
tt0005719,2,nm0780739,actor,,"[""David Crockett""]"
tt0005719,3,nm0519227,actor,,"[""Santa Anna""]"
tt0005719,4,nm0656425,actor,,"[""James Bowie""]"
tt0005719,5,nm0127511,director,,
tt0005719,6,nm0365381,writer,novel,
tt0005719,7,nm0092821,composer,,
tt0005719,8,nm0276862,cinematographer,,
tt0005719,9,nm0122668,actor,,"[""Captain Dickinson""]"
tt0005719,10,nm0227021,actor,,"[""Colonel Travis""]"
tt0005809,1,nm0267912,actor,,"[""Philip Morrow""]"
tt0005809,2,nm0926280,actress,,"[""Georgiana Byrd""]"
tt0005809,3,nm0207764,actor,,
tt0005809,4,nm0035455,actor,,
tt0005809,5,nm0507150,director,,
tt0005809,6,nm0791017,writer,play,
tt0005916,1,nm0689808,actor,,"[""Andrei Bagrov""]"
tt0005916,2,nm0707564,actress,,"[""Kapitolina Markovna, his aunt""]"
tt0005916,3,nm0179028,actress,,"[""Zoya Kadmina""]"
tt0005916,4,nm0149873,actress,,"[""Her mother""]"
tt0005916,5,nm0061955,director,,
tt0005916,6,nm0877057,writer,"novel ""Klara Milich""",
tt0005916,7,nm0151946,producer,producer,
tt0005916,8,nm0104506,composer,,
tt0005916,9,nm0767556,cinematographer,,
tt0005951,1,nm0096330,actress,,"[""Contessa Alba d'Oltrevita""]"
tt0005951,2,nm0352120,actor,,"[""Tristano""]"
tt0005951,3,nm0063379,actor,,"[""Mephisto""]"
tt0005951,4,nm0162448,actor,,"[""Sergio""]"
tt0005951,5,nm0654581,director,,
tt0005951,6,nm0268750,writer,screenplay,
tt0005951,7,nm0553806,writer,poem,
tt0005951,8,nm0556099,composer,,
tt0005951,9,nm0723211,cinematographer,,
tt0005960,1,nm0271503,actor,,"[""Owen - Age Twenty-Five""]"
tt0005960,2,nm0632160,actress,,"[""Marie Deering""]"
tt0005960,3,nm0790704,actor,,"[""Skinny - One of the Gang""]"
tt0005960,4,nm0564882,actor,,"[""Owen - Age Ten""]"
tt0005960,5,nm0909825,director,,
tt0005960,6,nm0452976,writer,"book ""My Mamie Rose""",
tt0005960,7,nm0361882,writer,"adapted from the book: ""My Mamie Rose""",
tt0005960,8,nm0352506,writer,"play ""The Regeneration""",
tt0005960,9,nm0072301,cinematographer,,
tt0006206,1,nm0615736,actress,,"[""Irma Vep""]"
tt0006206,2,nm0559013,actor,,"[""Philippe Guérande""]"
tt0006206,3,nm0529695,actor,,"[""Oscar Mazamette""]"
tt0006206,4,nm0043923,actor,,"[""Le Grand Vampire""]"
tt0006206,5,nm0275421,director,,
tt0006206,6,nm0004592,composer,,
tt0006206,7,nm1666136,cinematographer,,
tt0006206,8,nm2359236,cinematographer,,
tt0006206,9,nm0380742,actor,,"[""Juan-José Moréno"",""Brichonnet""]"
tt0006206,10,nm0621051,actress,,"[""Marfa Koutiloff (episode II)""]"
tt0006327,1,nm0848064,actress,,"[""Nellie Nolan""]"
tt0006327,2,nm0196789,actress,,"[""Lou""]"
tt0006327,3,nm0286379,actor,,"[""Tom Clancy""]"
tt0006327,4,nm0933428,actor,,"[""Meyer""]"
tt0006327,5,nm0577654,director,,
tt0006327,6,nm0210352,writer,play,
tt0006327,7,nm0833115,cinematographer,,
tt0006327,8,nm0305087,actor,,"[""Spagnoli""]"
tt0006327,9,nm0533217,actor,,"[""Bellboy""]"
tt0006327,10,nm0212097,actor,,"[""Silas Jenkins""]"
tt0006333,1,nm0392709,actor,,"[""Capt. Nemo""]"
tt0006333,2,nm0360132,actor,,"[""Professor Aronnax""]"
tt0006333,3,nm0671728,actress,,"[""Aronnax's Daughter""]"
tt0006333,4,nm0072911,actor,,"[""Ned Land""]"
tt0006333,5,nm0665737,director,,
tt0006333,6,nm0894523,writer,"based on: ""Twenty Thousand Leagues Under the Sea"" by",
tt0006333,7,nm0003668,composer,,
tt0006333,8,nm2028512,composer,,
tt0006333,9,nm0309968,cinematographer,,
tt0006509,1,nm0848232,actress,,"[""Cora""]"
tt0006509,2,nm0115142,actress,,"[""Alice""]"
tt0006509,3,nm0138386,actress,,"[""Jane Courtenay""]"
tt0006509,4,nm0385495,actor,,"[""Charles Brown""]"
tt0006509,5,nm0291387,director,,
tt0006509,6,nm0291548,director,,
tt0006509,7,nm0813905,writer,,
tt0006509,8,nm0328684,cinematographer,,
tt0006509,9,nm0493073,actor,,"[""Fred Brown""]"
tt0006509,10,nm0668927,actor,,"[""Jasper Vincent""]"
tt0006517,1,nm0382730,actor,,"[""Count Ferdinand""]"
tt0006517,2,nm0548402,actress,,"[""Katheryn Haldemann""]"
tt0006517,3,nm0562039,actress,,"[""Queen Eugenie""]"
tt0006517,4,nm0115524,actress,,"[""A Mother""]"
tt0006517,5,nm0054977,director,,
tt0006517,6,nm0408436,director,,
tt0006517,7,nm0922304,director,,
tt0006517,8,nm0250445,director,,
tt0006517,9,nm0366689,director,,
tt0006517,10,nm0402489,director,,
tt0006589,1,nm0551222,actor,,"[""John Minturn""]"
tt0006589,2,nm0848232,actress,,"[""Renee Duprez""]"
tt0006589,3,nm0550619,actress,,"[""Patricia Devon""]"
tt0006589,4,nm0877548,actor,,"[""Marshall Devon""]"
tt0006589,5,nm0936767,director,,
tt0006589,6,nm0813905,writer,,
tt0006589,7,nm8362885,composer,,
tt0006589,8,nm0310844,actor,,"[""Sir Gordon Galloway""]"
tt0006589,9,nm0107317,actor,,"[""Fritz""]"
tt0006589,10,nm0494094,actor,,"[""Buck""]"
tt0006617,1,nm0803705,actor,,"[""Òveringenjör Weyler"",""Ingenjör Lebel""]"
tt0006617,2,nm0492280,actor,,"[""Dr. Monro""]"
tt0006617,3,nm0851418,actor,,"[""Doctor Adell""]"
tt0006617,4,nm0745192,actress,,
tt0006617,5,nm1597717,writer,play,
tt0006617,6,nm0039377,writer,book,
tt0006617,7,nm9320228,writer,screenplay unused,
tt0006617,8,nm1413365,producer,producer,
tt0006617,9,nm0125762,composer,,
tt0006617,10,nm0005748,cinematographer,,
tt0006688,1,nm0001196,actor,,"[""Augy Holliday""]"
tt0006688,2,nm0138386,actress,,"[""Gladys - the Girl""]"
tt0006688,3,nm0310844,actor,,"[""Roland Dabney""]"
tt0006688,4,nm0493073,actor,,"[""Harry Hansum""]"
tt0006688,5,nm0127511,director,,
tt0006688,6,nm0048874,writer,story,
tt0006688,7,nm0276862,cinematographer,,
tt0006688,8,nm0073239,actor,,"[""Automatic Joe""]"
tt0006688,9,nm0370706,actress,,"[""Phyllis""]"
tt0006688,10,nm0486041,actress,,"[""Mrs. Kingsley""]"
tt0006731,1,nm0848232,actress,,"[""Grace Remington""]"
tt0006731,2,nm0507635,actor,,"[""John Remington""]"
tt0006731,3,nm0288612,actress,,"[""Remingtons' Child""]"
tt0006731,4,nm0139333,actor,,"[""Remingtons' Child""]"
tt0006731,5,nm0291387,director,,
tt0006731,6,nm0291548,director,,
tt0006731,7,nm0566338,writer,,
tt0006731,8,nm0328684,cinematographer,,
tt0006731,9,nm0171904,actress,,"[""Remingtons' Child""]"
tt0006731,10,nm0359550,actress,,"[""Maid""]"
tt0006736,1,nm0001196,actor,,"[""Passin' Through""]"
tt0006736,2,nm0208659,actor,,"[""The Wolf"",""Bud Frazer""]"
tt0006736,3,nm0134251,actor,,"[""U.S. Marshal"",""Bob Evans""]"
tt0006736,4,nm0802309,actor,,"[""Weazel""]"
tt0006736,5,nm0245385,director,,
tt0006736,6,nm1529472,composer,,
tt0006736,7,nm0281808,cinematographer,,
tt0006736,8,nm0522281,actress,,"[""The Girl"",""Sarah May""]"
tt0006736,9,nm0017488,actress,,"[""Jane Stuart""]"
tt0006736,10,nm0073239,actor,,"[""Thomas Stuart""]"
tt0006745,1,nm0321088,actress,,"[""Gretchen Van Houck""]"
tt0006745,2,nm0507635,actor,,"[""Jan Van Houck""]"
tt0006745,3,nm0657874,actor,,"[""Rodgers""]"
tt0006745,4,nm0511104,actor,,"[""Mystery Ship Captain""]"
tt0006745,5,nm0291387,director,,
tt0006745,6,nm0291548,director,,
tt0006745,7,nm0566338,writer,story,
tt0006745,8,nm0071758,actor,,"[""Pietro""]"
tt0006745,9,nm0831891,actor,,"[""Little Nicky Garrity""]"
tt0006745,10,nm0115524,actress,,"[""Widow Garrity""]"
tt0006753,1,nm0001196,actor,,"[""Lo Dorman (Sleeping Water)""]"
tt0006753,2,nm0747884,actress,,"[""Teresa""]"
tt0006753,3,nm0208659,actor,,"[""Sheriff Dunn""]"
tt0006753,4,nm0934232,actor,,"[""Dick Curson""]"
tt0006753,5,nm0245385,director,,
tt0006753,6,nm0366610,writer,"story ""In The Carquinez Woods""",
tt0006753,7,nm0002616,writer,,
tt0006753,8,nm0000428,producer,producer,
tt0006753,9,nm1529472,composer,,
tt0006753,10,nm0281808,cinematographer,,
tt0006780,1,nm0366586,actor,,"[""Blaze Tracy""]"
tt0006780,2,nm0930290,actress,,"[""Faith Henley""]"
tt0006780,3,nm0822060,actor,,"[""Rev. Robert Henley""]"
tt0006780,4,nm0391128,actor,,"[""Silk Miller""]"
tt0006780,5,nm0842521,director,,
tt0006780,6,nm0807742,director,,
tt0006780,7,nm0837989,writer,screenplay,
tt0006780,8,nm0408436,producer,producer,
tt0006780,9,nm0005641,cinematographer,,
tt0006809,1,nm0001196,actor,,"[""Pete Prindle""]"
tt0006809,2,nm0359715,actor,,"[""Proteus Prindle""]"
tt0006809,3,nm0099108,actress,,"[""Pansy Prindle""]"
tt0006809,4,nm0854691,actress,,"[""Pearl Prindle""]"
tt0006809,5,nm0256221,director,,
tt0006809,6,nm0002616,writer,,
tt0006809,7,nm0124854,actor,,"[""Cassius Cadwalader""]"
tt0006809,8,nm0086632,actress,,"[""Christine Cadwalader""]"
tt0006809,9,nm0402472,actor,,"[""Melville""]"
tt0006809,10,nm0750516,actress,,"[""Olga""]"
tt0006826,1,nm0550615,actress,,"[""Hoodoo Ann""]"
tt0006826,2,nm0366008,actor,,"[""Jimmie Vance""]"
tt0006826,3,nm0114914,actor,,"[""Wilson Vance""]"
tt0006826,4,nm0383278,actor,,"[""Samuel Knapp""]"
tt0006826,5,nm0408937,director,,
tt0006826,6,nm0000428,writer,,
tt0006826,7,nm0006252,composer,,
tt0006826,8,nm0640421,actress,,"[""Elinor Knapp""]"
tt0006826,9,nm0365121,actress,,"[""Goldie""]"
tt0006826,10,nm0255466,actress,,"[""Miss Prudence Scraggs""]"
tt0006864,1,nm0001273,actress,,"[""The Woman Who Rocks the Cradle"",""Eternal Mother""]"
tt0006864,2,nm0366008,actor,,"[""The Boy""]"
tt0006864,3,nm0550615,actress,,"[""The Dear One""]"
tt0006864,4,nm0877548,actor,,"[""The Dear One's Father""]"
tt0006864,5,nm0000428,director,,
tt0006864,6,nm0048512,writer,titles,
tt0006864,7,nm0115218,writer,,
tt0006864,8,nm0002616,writer,titles,
tt0006864,9,nm0640437,writer,titles,
tt0006864,10,nm1578667,writer,"poem ""Out of the Cradle Endlessly Rocking""",
tt0006886,1,nm0187612,actor,,"[""Jacques de Tremeuse aka Judex""]"
tt0006886,2,nm0615736,actress,,"[""Diana Monti aka Marie Verdier""]"
tt0006886,3,nm0100270,actor,,"[""Le môme Réglisse""]"
tt0006886,4,nm0559013,actor,,"[""Roger de Tremeuse""]"
tt0006886,5,nm0275421,director,,
tt0006886,6,nm0077220,writer,,
tt0006886,7,nm0004592,composer,,
tt0006886,8,nm0322134,cinematographer,,
tt0006886,9,nm0458451,cinematographer,,
tt0006886,10,nm0307872,production_designer,,
tt0007047,1,nm0001196,actor,,"[""Jimmie Conroy""]"
tt0007047,2,nm0848226,actress,,"[""Marna Lewis""]"
tt0007047,3,nm0383278,actor,,"[""Mr. Lewis - Marna's Father""]"
tt0007047,4,nm0912833,actor,,"[""Rev. Tobias Tubbs""]"
tt0007047,5,nm0694260,director,,
tt0007047,6,nm0169665,writer,story,
tt0007047,7,nm0256221,writer,screenplay,
tt0007047,8,nm0317476,writer,story,
tt0007047,9,nm0002616,writer,screenplay,
tt0007047,10,nm0281808,cinematographer,,
tt0007183,1,nm1441281,actress,,"[""The Countess as a young woman""]"
tt0007183,2,nm0610620,actor,,"[""Hermann""]"
tt0007183,3,nm0650153,actress,,"[""Lizaveta""]"
tt0007183,4,nm0659712,actor,,"[""Count of Saint-Germain""]"
tt0007183,5,nm0698839,director,,
tt0007183,6,nm0701090,writer,"short story ""The Queen of Spades""",
tt0007183,7,nm0652974,writer,,
tt0007183,8,nm0259616,producer,producer,
tt0007183,9,nm1703933,composer,,
tt0007183,10,nm0805607,cinematographer,,
tt0007257,1,nm0001196,actor,,"[""Reginald (Reggie) Van Deuzen""]"
tt0007257,2,nm0522281,actress,,"[""Agnes Shannon""]"
tt0007257,3,nm0802309,actor,,"[""Old Pickleface""]"
tt0007257,4,nm0523229,actor,,"[""Tony Bernard""]"
tt0007257,5,nm0127511,director,,
tt0007257,6,nm0048874,writer,story,
tt0007257,7,nm0813905,writer,screenplay,
tt0007257,8,nm0276862,cinematographer,,
tt0007257,9,nm0383278,actor,,"[""Gallagher""]"
tt0007257,10,nm0071758,actor,,"[""Sammy - the Dude""]"
tt0007260,1,nm0366586,actor,,"[""Draw Egan aka William Blake""]"
tt0007260,2,nm0933805,actress,,"[""Myrtle Buckton""]"
tt0007260,3,nm0571770,actor,,"[""Arizona Joe""]"
tt0007260,4,nm0322170,actress,,"[""Poppy""]"
tt0007260,5,nm0837989,writer,screenplay,
tt0007260,6,nm0408436,producer,producer,
tt0007260,7,nm0005641,cinematographer,,
tt0007260,8,nm0516930,actor,,"[""Mat Buckton""]"
tt0007260,9,nm0071127,actress,,
tt0007260,10,nm0227919,actor,,"[""Townsman""]"
tt0007309,1,nm0523932,actor,,"[""Sally Pinkus""]"
tt0007309,2,nm0448907,actress,,"[""Melitta Herve""]"
tt0007309,3,nm0381271,actor,,"[""Mr. Meiersohn""]"
tt0007309,4,nm0652661,actress,,"[""Apprentice""]"
tt0007309,5,nm0473134,writer,,
tt0007309,6,nm0778218,writer,,
tt0007309,7,nm0003248,actor,,
tt0007338,1,nm0319069,actor,,"[""Sherlock Holmes""]"
tt0007338,2,nm0443130,actress,,"[""Alice Faulkner""]"
tt0007338,3,nm0560942,actor,,"[""Professor Moriarty""]"
tt0007338,4,nm0276132,actor,,"[""Dr. Watson""]"
tt0007338,5,nm0077928,director,,
tt0007338,6,nm0791024,writer,scenario,
tt0007338,7,nm0236279,writer,characters,
tt0007338,8,nm0730468,actor,,"[""Benjamin Forman""]"
tt0007338,9,nm0860216,actor,,"[""Sir Edward Leighton""]"
tt0007338,10,nm0470695,actor,,"[""Baron von Stalburg""]"
tt0007340,1,nm0533712,actress,,"[""Eva Meyer""]"
tt0007340,2,nm0341512,actor,,"[""Dad Meyer""]"
tt0007340,3,nm0937058,actress,,"[""Mom Meyer""]"
tt0007340,4,nm0036500,actress,,"[""Lil""]"
tt0007340,5,nm0916665,director,,
tt0007340,6,nm0380814,writer,story,
tt0007340,7,nm0011629,writer,novel,
tt0007340,8,nm0806565,producer,producer,
tt0007340,9,nm0336763,cinematographer,,
tt0007340,10,nm0636296,cinematographer,,
tt0007361,1,nm0191818,actress,,"[""Queen Brangomar""]"
tt0007361,2,nm0354878,actor,,"[""Prince Florimond""]"
tt0007361,3,nm0103958,actor,,"[""Berthold - the Huntsman""]"
tt0007361,4,nm0913338,actress,,"[""Witch Hex""]"
tt0007361,5,nm0205986,director,,
tt0007361,6,nm0024758,writer,by,
tt0007361,7,nm0342278,writer,story,
tt0007361,8,nm0342303,writer,story,
tt0007361,9,nm1331503,writer,"play ""Snow White and the Seven Dwarfs""",
tt0007361,10,nm0111130,cinematographer,,
tt0007367,1,nm0848232,actress,,"[""Mayme""]"
tt0007367,2,nm0504476,actress,,"[""Mrs. de Puyster""]"
tt0007367,3,nm0918593,actress,,"[""Elsie de Puyster""]"
tt0007367,4,nm0416527,actor,,"[""Jimmie de Puyster""]"
tt0007367,5,nm0256221,director,,
tt0007367,6,nm0002616,writer,,
tt0007367,7,nm0000428,producer,producer,
tt0007367,8,nm0608551,cinematographer,,
tt0007367,9,nm0294097,actor,,"[""The Count""]"
tt0007367,10,nm0002233,actor,,"[""The Buzzard""]"
tt0007522,1,nm0039989,actor,,"[""Aspiring actor""]"
tt0007522,2,nm0064949,actress,,"[""Lucia de Zamikow""]"
tt0007522,3,nm0251622,actor,,"[""Claude Zoret""]"
tt0007522,4,nm0361319,actor,,"[""Eugene Mikael""]"
tt0007522,5,nm0830249,director,,
tt0007522,6,nm0051911,writer,"novel ""Mikael""",
tt0007522,7,nm0260081,writer,,
tt0007522,8,nm0005748,cinematographer,,
tt0007558,1,nm0694362,actor,,"[""District Attorney Richard Walton""]"
tt0007558,2,nm0694436,actress,,"[""Mrs. Richard Walton""]"
tt0007558,3,nm0906942,actress,,"[""Mrs. William Carlo""]"
tt0007558,4,nm0237642,actress,,"[""Walton's Housekeeper""]"
tt0007558,5,nm0806565,director,,
tt0007558,6,nm0916665,director,,
tt0007558,7,nm0668525,writer,from the story by,
tt0007558,8,nm0355582,writer,from the story by,
tt0007610,1,nm0320681,actor,,"[""Judge Brand""]"
tt0007610,2,nm0682784,actor,,"[""Tom Reeves - aka Tom Robbins""]"
tt0007610,3,nm0245802,actor,,"[""J. Gordon Castle""]"
tt0007610,4,nm0937058,actress,,"[""Ma Bobbett""]"
tt0007610,5,nm0049995,director,,
tt0007610,6,nm0177342,writer,"short story ""The Old West Per Contract""",
tt0007610,7,nm0636296,cinematographer,,
tt0007610,8,nm0668927,actor,,"[""Ezra Pa Bobbett""]"
tt0007610,9,nm0380965,actor,,"[""'Gentleman Jim' Raynor""]"
tt0007610,10,nm0237651,actress,,"[""Peggy Bobbett""]"
tt0007755,1,nm0002503,actor,,"[""Cheyenne Harry""]"
tt0007755,2,nm0540485,actress,,"[""Helen Clayton""]"
tt0007755,3,nm0920300,actor,,"[""Ben Clayton""]"
tt0007755,4,nm0670409,actor,,"[""Eugene Thornton""]"
tt0007755,5,nm0000406,director,,
tt0007755,6,nm0387000,writer,story,
tt0007755,7,nm1529472,composer,,
tt0007755,8,nm0001896,cinematographer,,
tt0007755,9,nm0005843,cinematographer,,
tt0007801,1,nm0000847,actress,,"[""Cleopatra""]"
tt0007801,2,nm0500021,actor,,"[""Caesar""]"
tt0007801,3,nm0356159,actor,,"[""Antony""]"
tt0007801,4,nm0741182,actor,,"[""Pharon""]"
tt0007801,5,nm0250053,director,,
tt0007801,6,nm0353584,writer,novel,
tt0007801,7,nm0413248,writer,,
tt0007801,8,nm0603447,writer,"play ""Cleopatre""",
tt0007801,9,nm0765026,writer,"play ""Cleopatre""",
tt0007801,10,nm0289301,producer,producer,
tt0007983,1,nm0213638,actor,,"[""Graf Greven""]"
tt0007983,2,nm0324553,actor,,
tt0007983,3,nm0857350,actress,,
tt0007983,4,nm0891998,actor,,"[""Indian Priest""]"
tt0007983,5,nm0927468,director,,
tt0007983,6,nm0582268,producer,producer,
tt0008011,1,nm0913094,actor,,"[""Kenneth Driscoll""]"
tt0008011,2,nm0448987,actress,,"[""Mary Baker""]"
tt0008011,3,nm0255827,actress,,"[""Vivian Carleton""]"
tt0008011,4,nm0010440,actress,,"[""Mrs. Baker""]"
tt0008011,5,nm0869665,director,,
tt0008011,6,nm0547966,writer,story and scenario,
tt0008011,7,nm0111105,cinematographer,,
tt0008011,8,nm0113284,editor,,
tt0008011,9,nm0055865,actor,,"[""Johnny Applebloom""]"
tt0008011,10,nm0385686,actor,,"[""Hank""]"
tt0008100,1,nm0866184,actor,,"[""Avanti Planetaros - Captain of the Space Ship""]"
tt0008100,2,nm0676978,actress,,"[""Corona - Avanti's Sister""]"
tt0008100,3,nm0624652,actor,,"[""Prof. Planetaros - Astronomer""]"
tt0008100,4,nm0089939,actor,,"[""Dr. Krafft - Avanti's Friend""]"
tt0008100,5,nm0390479,director,,
tt0008100,6,nm0584273,writer,"novel ""Himmelskibet""",
tt0008100,7,nm0647763,writer,writer,
tt0008100,8,nm0297584,cinematographer,,
tt0008100,9,nm0488841,cinematographer,,
tt0008100,10,nm0414694,production_designer,,
tt0008150,1,nm0268125,actress,,"[""Jeanne d'Arc (Joan of Arc)""]"
tt0008150,2,nm0369058,actor,,"[""Charles VII""]"
tt0008150,3,nm0098376,actor,,"[""Gen. La Hire""]"
tt0008150,4,nm0731623,actor,,"[""Cauchon""]"
tt0008150,5,nm0001124,director,,
tt0008150,6,nm0534221,writer,scenario,
tt0008150,7,nm0210352,writer,,
tt0008150,8,nm0299125,composer,,
tt0008150,9,nm0005931,cinematographer,,
tt0008188,1,nm0681933,actress,,"[""Angela Moore""]"
tt0008188,2,nm0392442,actor,,"[""Karl von Austreim""]"
tt0008188,3,nm0369058,actor,,"[""Count Jules de Destin""]"
tt0008188,4,nm0098376,actor,,"[""German Colonel""]"
tt0008188,5,nm0001124,director,,
tt0008188,6,nm0505354,director,,
tt0008188,7,nm0534221,writer,by,
tt0008188,8,nm0364550,writer,,
tt0008188,9,nm0005931,cinematographer,,
tt0008196,1,nm0681933,actress,,"[""Sara Crewe""]"
tt0008196,2,nm0449908,actor,,"[""Capt. Richard Crewe""]"
tt0008196,3,nm0341554,actress,,"[""Miss Minchin""]"
tt0008196,4,nm0769584,actress,,"[""Amelia Minchin""]"
tt0008196,5,nm0624714,director,,
tt0008196,6,nm0122364,writer,novel,
tt0008196,7,nm0547966,writer,,
tt0008196,8,nm0003546,cinematographer,,
tt0008196,9,nm0833115,cinematographer,,
tt0008196,10,nm0118538,production_designer,,
tt0008279,1,nm0528678,actress,,"[""Manon Berliac""]"
tt0008279,2,nm0350759,actor,,"[""Emile Berliac""]"
tt0008279,3,nm0848173,actor,,"[""François Rolland""]"
tt0008279,4,nm0318420,actor,,"[""Jean""]"
tt0008279,5,nm0304098,director,,
tt0008279,6,nm0620586,producer,producer,
tt0008279,7,nm0005662,cinematographer,,
tt0008279,8,nm0894468,actor,,"[""Jean Dormis""]"
tt0008279,9,nm0595321,actor,,
tt0008279,10,nm0136830,actor,,
tt0008309,1,nm0001196,actor,,"[""Ned Thacker"",""D'Artagnan""]"
tt0008309,2,nm0205890,actress,,"[""Elsie Dodge""]"
tt0008309,3,nm0456615,actress,,"[""Mrs. Dodge""]"
tt0008309,4,nm0650263,actor,,"[""Forrest Vandeteer""]"
tt0008309,5,nm0245385,director,,
tt0008309,6,nm6791317,writer,"based upon ""D'Artagnan of Kansas"" by",
tt0008309,7,nm0565954,cinematographer,,
tt0008309,8,nm0861665,cinematographer,,
tt0008309,9,nm0152362,actress,,"[""Mrs. Thacker""]"
tt0008309,10,nm0132955,actor,,"[""Chin-de-dah""]"
tt0008395,1,nm0610620,actor,,"[""Prince Kasatsky, later Father Sergius""]"
tt0008395,2,nm2521330,actress,,"[""Countess Korotkova""]"
tt0008395,3,nm0246141,actress,,"[""Maria - her daughter""]"
tt0008395,4,nm0301146,actor,,"[""Czar Nikolai I""]"
tt0008395,5,nm0698839,director,co-director,
tt0008395,6,nm0901502,director,co-director,
tt0008395,7,nm0866243,writer,novel,
tt0008395,8,nm0259616,producer,producer,
tt0008395,9,nm0119753,composer,,
tt0008395,10,nm0099868,cinematographer,,
tt0008443,1,nm0681933,actress,,"[""Gwendolyn 'Gwen'""]"
tt0008443,2,nm0871337,actress,,"[""Gwendolyn's Mother""]"
tt0008443,3,nm0919966,actor,,"[""Gwendolyn's Father""]"
tt0008443,4,nm0265469,actress,,"[""Jane""]"
tt0008443,5,nm0869665,director,,
tt0008443,6,nm0309557,writer,"play ""Poor Little Rich Girl""",
tt0008443,7,nm0547966,writer,scenario,
tt0008443,8,nm0958532,producer,producer,
tt0008443,9,nm0005635,cinematographer,,
tt0008443,10,nm0111105,cinematographer,,
tt0008489,1,nm0000858,actor,,"[""A.J. Raffles""]"
tt0008489,2,nm0562851,actress,,"[""Mrs. Vidal""]"
